ds,y,yhat,yhat_lower,yhat_upper
2016-01-01,0.0,1845.8834117970184,-785.1271058273867,4267.387212466294
2016-01-02,405.91999999999996,1442.918614670539,-1007.4827395156589,3877.749013749485
2016-01-03,2095.83,1504.8556649010839,-1016.8869292497807,4213.432763293468
2016-01-04,1069.22,1570.4704945876513,-1059.999278045913,4226.862632864368
2016-01-05,255.904,727.6457905834665,-2133.7433110465527,3281.985746571745
2016-01-06,0.0,-210.7276782094044,-2643.9066277304314,2333.262822702404
2016-01-07,83.576,963.6843159104743,-1661.1548198809794,3541.78501209167
2016-01-08,1859.1580000000001,1334.7354292466891,-1283.5504538744003,3821.321701667528
2016-01-09,743.0459999999999,953.5308059607929,-1618.0760658566883,3612.7281858951933
2016-01-10,174.75,1058.6797603277394,-1696.2064821102158,3423.0905520688807
2016-01-11,149.444,1172.5775843463816,-1507.1385972687162,3849.876333456206
2016-01-12,0.0,379.0356672908754,-2201.965971024252,2707.584209876034
2016-01-13,0.0,-507.22107349069125,-3057.365215052613,2024.2376770923772
2016-01-14,405.344,728.7414137237826,-1817.0371162486078,3457.3774962555567
2016-01-15,701.923,1159.482141391172,-1208.1840660144387,3750.5695317842756
2016-01-16,102.21799999999999,835.1113355435579,-1800.7750928025455,3527.5480689161163
2016-01-17,1040.55,997.3618802058294,-1727.3701640386855,3737.52837015212
2016-01-18,0.0,1165.8062614600233,-1513.244301410168,3690.225879788969
2016-01-19,0.0,419.9630004235042,-2363.7901664574183,2999.3004260270304
2016-01-20,0.0,-423.6686444888223,-3068.974390290445,2115.065110767226
2016-01-21,1167.056,856.7197925588243,-1652.3469302364726,3340.153555215495
2016-01-22,917.63,1322.6109841442922,-1160.2098854548292,3784.945983084884
2016-01-23,1732.3,1023.525431043576,-1465.2424513821436,3648.828216902285
2016-01-24,31.36,1205.1652717051913,-1523.8174269387684,3871.717956452051
2016-01-25,858.712,1385.0428011294314,-1387.6189272039105,3868.581282670839
2016-01-26,0.0,639.0620871106065,-2233.3700567421824,3119.144409822764
2016-01-27,0.0,-213.2210224880515,-2931.6852795241707,2502.811699502212
2016-01-28,39.68,1058.6502457668614,-1585.9731348686198,3695.4757064309383
2016-01-29,0.0,1505.5146197074932,-930.8161645591546,4022.847971720907
2016-01-30,3107.316,1177.6850732704602,-1292.6919009889027,3723.9245008157727
2016-01-31,1601.5539999999999,1326.317195808726,-1093.4295631156735,3722.673662158002
2016-02-01,161.97,1468.0269449192613,-1106.0772580205753,4022.962334649932
2016-02-02,8996.784,676.2983683040774,-1799.3803085426214,3301.9854457005563
2016-02-03,866.4,-225.07786442736642,-2773.8543049643918,2241.0509856792764
2016-02-04,197.868,1003.9532690434213,-1493.0309280762153,3597.7474290903924
2016-02-05,2994.476,1404.4528041365047,-1241.7050671660666,4151.690953783405
2016-02-06,132.224,1028.2356090959204,-1522.192983195937,3619.259586654103
2016-02-07,762.142,1132.4452712124278,-1473.1404741167055,3836.278708955812
2016-02-08,1369.476,1233.1471125070657,-1221.3951494101184,3873.766017870046
2016-02-09,121.83,401.55248382204786,-2361.4114594989323,2959.05012555323
2016-02-10,0.0,-534.3690169826085,-2864.8492647713097,2037.6525026847248
2016-02-11,69.93,674.7767708017388,-1918.157288834684,3172.516338267812
2016-02-12,1366.04,1059.815723583952,-1324.876453205983,3643.7059616716683
2016-02-13,146.82,673.4184062728659,-1979.8814663822,3299.8092257179665
2016-02-14,837.921,777.8956493365174,-1859.0685464098606,3430.5015656304527
2016-02-15,407.072,887.7852215244533,-1634.9314237409885,3355.686088664518
2016-02-16,1135.638,70.91487657411541,-2456.9211008034677,2519.021222051216
2016-02-17,0.0,-841.7863043483293,-3303.1928559448797,1720.4223309460197
2016-02-18,0.0,407.1150731692149,-2107.460667144739,2885.0411100973347
2016-02-19,392.65999999999997,836.8594171716612,-2002.2684230494156,3427.3984249114474
2016-02-20,16.496,499.6035741710152,-2140.467492058802,3104.161047807856
2016-02-21,1524.126,661.4688820205613,-1933.5336723896899,3293.4434165309094
2016-02-22,983.17,834.1530007974886,-1874.2084455558231,3421.8639001347096
2016-02-23,57.576,80.86216637925625,-2517.061227892863,2667.326342751861
2016-02-24,0.0,-765.6496720471861,-3307.409623900245,1676.8238092472664
2016-02-25,46.72,559.0849991721782,-2010.8997366153276,3215.760237970505
2016-02-26,0.0,1061.868596372766,-1626.6453960368392,3573.3071952912146
2016-02-27,243.892,793.6637486392148,-1681.1739842626387,3471.1264329182154
2016-02-28,36.48,1023.9091424235935,-1625.7312197930441,3663.7060561312906
2016-02-29,111.104,1261.1673519650699,-1142.8339312449639,3921.1838086562734
2016-03-01,6285.8060000000005,563.9324211215153,-1919.109906482339,3096.8944654874786
2016-03-02,0.0,-233.1019306824536,-2721.919524712373,2202.0624332378375
2016-03-03,7264.422,1141.8828260108935,-1519.3348278787075,3697.902350394086
2016-03-04,315.45,1683.7616818761314,-863.2305578701082,4434.227924489071
2016-03-05,162.344,1442.9944457690337,-1157.4106311299531,4028.6016212597297
2016-03-06,811.303,1693.299896173735,-691.623098821831,4177.341006839268
2016-03-07,21.072,1941.0276037578615,-774.9812058245575,4314.57975288538
2016-03-08,2190.81,1240.8964282609115,-1343.0290793217455,3812.840975081654
2016-03-09,635.6,430.78233053881206,-2289.7143244703398,3087.6307072687646
2016-03-10,7879.734,1791.8308685036438,-893.1887025735618,4417.514133825367
2016-03-11,896.0219999999999,2307.563612307287,-418.18074782553776,4844.280101190469
2016-03-12,1694.6419999999998,2029.1128153855595,-751.8091536356526,4455.991738120118
2016-03-13,8866.882,2236.046652617986,-235.96332191132066,4686.155446743661
2016-03-14,669.3679999999999,2433.6969467825834,-57.74608604169799,4955.395027412306
2016-03-15,2356.808,1673.9181744035675,-1000.3953594852642,4257.694944182247
2016-03-16,0.0,799.1521826091875,-1614.7771100285395,3589.140139006715
2016-03-17,2360.3340000000003,2101.096402198451,-436.2307925685365,4579.730698509977
2016-03-18,1061.682,2552.0827581314193,-139.96467942791946,5035.300507486906
2016-03-19,138.68,2204.6825940664476,-407.5084450773204,4761.076719797051
2016-03-20,928.311,2344.923859532627,-133.5529130030637,4935.924136416948
2016-03-21,645.7059999999999,2477.2686662622514,-437.30632171017163,5018.611880457754
2016-03-22,226.46800000000002,1650.7806832736405,-752.8137846177221,4400.394916862469
2016-03-23,0.0,712.3620519657705,-1859.8972191365033,3152.964523522843
2016-03-24,745.774,1963.983914784136,-577.3684651534271,4556.197816032587
2016-03-25,1346.97,2366.3484481338805,-124.21967906007684,4918.276302764047
2016-03-26,682.246,1972.8783614098847,-501.69392610836485,4557.859086379207
2016-03-27,92.69999999999999,2075.3436246075366,-565.4712329988785,4660.176358237785
2016-03-28,125.30000000000001,2176.5092160816002,-516.0305373544488,4831.09533931378
2016-03-29,2659.339,1321.7334757379672,-1173.8187098925682,3986.12706654963
2016-03-30,11.34,361.40138442377236,-2264.2712139241316,2936.9803186875642
2016-03-31,640.762,1606.742530638592,-945.2968505581802,4221.02674901629
2016-04-01,2161.48,2005.8016903658877,-617.7954138459334,4442.0361856157515
2016-04-02,1454.9,1611.8379765291731,-1108.0125396036265,4245.760733119579
2016-04-03,441.198,1721.3852043907427,-885.7239257942506,4203.115855128091
2016-04-04,970.194,1834.5923564079192,-787.2856806721157,4365.094628867384
2016-04-05,1046.3339999999998,992.273306303934,-1751.9367861919015,3681.9177027148576
2016-04-06,1294.75,47.55428652933573,-2486.3282288749247,2580.1326176075495
2016-04-07,1970.574,1320.2941286524133,-1282.8573293162738,3789.348282693545
2016-04-08,2906.404,1745.3749242886233,-836.256528600766,4453.606027941679
2016-04-09,1115.197,1375.5188374760342,-1270.282556564754,3892.499701446209
2016-04-10,950.594,1511.7864754219895,-1039.606481396135,4103.665060280393
2016-04-11,0.0,1651.6107687892606,-815.7365173998336,4280.095590908225
2016-04-12,1542.53,831.2951689198275,-1800.523030204819,3396.210958875942
2016-04-13,6.12,-93.1310229908147,-2650.878372121508,2245.3774078581755
2016-04-14,1466.572,1207.1003582109831,-1331.2802680937157,3852.3558535057127
2016-04-15,2201.8559999999998,1654.0947447185888,-909.069768513825,4266.671586744259
2016-04-16,9335.086000000001,1300.5145365278045,-1258.7548428239845,3872.4240497565333
2016-04-17,421.08500000000004,1452.4987277299363,-1132.1610922217073,3902.195311136058
2016-04-18,2514.538,1605.3719806486451,-962.815798997538,4131.161167428303
2016-04-19,1414.132,791.5721351830096,-1923.4175025473082,3304.2998424430752
2016-04-20,0.0,-129.3061547001253,-2703.742651261577,2407.8935883623762
2016-04-21,271.616,1181.0749638124867,-1504.5796810378747,3715.745294061078
2016-04-22,1765.4650000000001,1632.6855541147133,-1044.116946404231,4270.3354563858375
2016-04-23,720.368,1278.7274743069106,-1282.478335726584,3831.315631552573
2016-04-24,1607.1,1430.96697478022,-1198.7761959653649,3920.901751486044
2016-04-25,108.42,1583.0993549245798,-1191.708946483381,4073.0772983856536
2016-04-26,434.646,764.0920182127103,-1671.551255941955,3334.017347056752
2016-04-27,0.0,-162.58132187743246,-2607.015441030334,2334.8489945013657
2016-04-28,486.672,1151.219539787608,-1343.3727798772688,3814.374429791665
2016-04-29,0.0,1603.4279309655967,-845.276631543977,4135.913748014321
2016-04-30,142.208,1247.8091975997652,-1186.062531866293,3734.8813633967234
2016-05-01,517.866,1401.6905412814353,-1242.4079643461882,4001.986410452816
2016-05-02,1098.136,1556.971233250793,-1085.2586472910352,3995.5594229828516
2016-05-03,1099.013,738.9005275975351,-2078.9241589826265,3227.350850461603
2016-05-04,0.0,-185.48304558159765,-2810.2487455346245,2391.7880513272107
2016-05-05,2701.28,1141.3852836477154,-1379.3525844427802,3679.456340967394
2016-05-06,236.96,1604.975284313447,-997.0175118982484,4173.145880314288
2016-05-07,4835.976,1259.158657140833,-1170.3873439328645,3741.6205103084003
2016-05-08,1340.2440000000001,1426.349001201718,-1122.3278595201375,4156.570109912783
2016-05-09,1283.512,1596.1729429978886,-1086.7717390086304,4191.846334194567
2016-05-10,763.0200000000001,789.6978615819561,-1944.967829315626,3254.9120062194656
2016-05-11,5.98,-122.90948428055638,-2618.941704449201,2419.6536396991987
2016-05-12,918.878,1224.943929741148,-1316.0598475784436,3658.37382783294
2016-05-13,0.0,1705.919954122297,-845.0663706143149,4248.8033628244475
2016-05-14,455.93,1373.7141307941858,-1220.4745815328997,4012.574209021231
2016-05-15,648.9119999999999,1555.613654450015,-1077.913503152804,4086.7071662774188
2016-05-16,880.4599999999999,1738.8350626677218,-957.2964527983946,4227.582848103386
2016-05-17,346.922,940.2050780513027,-1553.1817803190172,3615.566802569851
2016-05-18,122.22,33.03948246328134,-2525.041032425591,2666.7802991545727
2016-05-19,1582.008,1393.0584651846923,-1089.456415321998,3956.8318047106422
2016-05-20,2471.913,1880.2892398205518,-755.8660660552398,4491.362730248288
2016-05-21,2718.2140000000004,1548.492964610256,-1136.2123016806274,4039.698633469475
2016-05-22,1799.2,1730.1328992694018,-913.4754476136851,4315.804108079326
2016-05-23,10560.978000000001,1910.3691990929353,-646.098621368959,4350.635241309005
2016-05-24,277.756,1102.1820657623323,-1463.3337138196596,3673.0927546776297
2016-05-25,1311.97,182.45904938024285,-2643.2506175484677,2959.5948485092863
2016-05-26,1975.356,1536.4863920595035,-993.3167504353307,4054.742144779316
2016-05-27,5305.078,2012.0989624111123,-474.4128677310825,4611.610152194171
2016-05-28,2137.324,1663.5565966087322,-864.6197126129109,4192.252542761603
2016-05-29,1063.185,1828.9102876003499,-736.3317853894297,4285.409793594322
2016-05-30,8090.578,1991.6427370259537,-741.7404988403925,4567.682628634469
2016-05-31,438.85900000000004,1161.223601185175,-1173.0395226628925,3866.6178403815193
2016-06-01,0.0,218.39641665328665,-2319.767088121006,2508.120839792976
2016-06-02,157.844,1558.2387746924658,-802.1995907480825,4264.801321490936
2016-06-03,71.088,2016.5542262678446,-567.4378430636099,4716.210881542178
2016-06-04,2316.5229999999997,1648.194635777226,-869.2112199917549,4208.912956417781
2016-06-05,659.82,1796.8229957617646,-956.451885866008,4304.2154274582535
2016-06-06,6026.312,1944.200333360277,-599.5410579249933,4571.533593382856
2016-06-07,51.562,1096.1755978401955,-1476.4016069269899,3690.3959868892916
2016-06-08,0.0,137.17657546411232,-2421.538652189156,2636.5674669099553
2016-06-09,1688.4720000000002,1471.8449764607617,-1160.6007213928424,4082.473258827187
2016-06-10,1412.3960000000002,1923.6777638141436,-622.3194526401759,4636.99614985073
2016-06-11,1623.416,1547.8042759908894,-1124.2699587888324,4139.279116035592
2016-06-12,2962.563,1693.1553253120164,-866.50163504972,4180.319674080695
2016-06-13,430.43800000000005,1839.4066961643698,-774.5536650960331,4290.3587239158705
2016-06-14,3457.099,988.4142607715303,-1789.2697772350982,3534.6754582701074
2016-06-15,173.488,27.91953620184976,-2595.744707786179,2620.0032707630016
2016-06-16,147.27499999999998,1371.7698969905803,-1183.3164470526929,3896.115023688696
2016-06-17,3000.92,1830.8189219144317,-648.7481320632386,4296.397563238397
2016-06-18,541.938,1460.167167340632,-1190.4439349353017,3880.479291168802
2016-06-19,17.12,1613.745156138985,-901.7583492397449,4193.102716133983
2016-06-20,1229.548,1768.9197800739696,-714.5667688654358,4369.046291573739
2016-06-21,577.108,923.3795142681946,-1589.522993080791,3384.9335405465827
2016-06-22,0.0,-31.942141143632256,-2617.3874812664494,2399.3086967875593
2016-06-23,2475.094,1325.9403047942278,-1327.0134603683648,3944.639291329974
2016-06-24,5310.952,1795.2236537317526,-764.2218420657316,4328.347618498049
2016-06-25,893.266,1431.0187897456767,-1138.1812060647005,4190.578849917752
2016-06-26,1919.6000000000001,1592.3443856923118,-904.3947206820569,4174.034559597165
2016-06-27,778.7059999999999,1754.3916512709932,-852.2812291962972,4314.4952883284295
2016-06-28,877.156,910.8538770855866,-1717.3935734622507,3499.8308156074595
2016-06-29,191.88,-43.939010257023014,-2519.0201598137437,2534.8682294515897
2016-06-30,1352.9499999999998,1322.365732328625,-1319.34874778438,3707.517635417272
2016-07-01,1724.376,1795.5539053050056,-588.5731058438099,4339.361789370636
2016-07-02,772.786,1431.000835212748,-1296.6296868866564,3900.7325007076765
2016-07-03,847.6999999999999,1593.0675144221493,-911.4184569676215,4191.892599682263
2016-07-04,1651.301,1741.4701454170818,-834.7087595803933,4228.582659158488
2016-07-05,0.0,906.774248786767,-1625.1288925311608,3502.7958882073135
2016-07-06,0.0,-53.72183256772955,-2774.8770325616747,2629.408920870906
2016-07-07,3882.2309999999998,1315.4281082256543,-1197.008521358061,3976.8030589022346
2016-07-08,2616.512,1787.746911910609,-1011.0013796968442,4431.88787783869
2016-07-09,573.286,1418.9863205823788,-1137.43448518909,3935.5592410875224
2016-07-10,895.895,1578.9234267980878,-823.3843922076201,4074.5087619155706
2016-07-11,0.0,1738.9253332965022,-831.2155863810991,4285.465953671426
2016-07-12,95.76,885.1529772006418,-1788.5294589822593,3401.3052585429473
2016-07-13,0.0,-80.89366488718015,-2616.685756145212,2563.359026689796
2016-07-14,2149.96,1292.1605622748505,-1206.7740027928317,3882.783540929218
2016-07-15,380.2,1765.4729092558855,-705.7393496860507,4243.111236699206
2016-07-16,910.17,1395.044810969975,-1306.1371216782518,3827.588534923097
2016-07-17,2184.88,1555.9244885491173,-967.2238171454334,4069.80817545038
2016-07-18,2891.858,1717.427547888114,-1062.1372009928352,4233.633006518665
2016-07-19,1536.454,861.7849003965275,-1685.1634420761131,3480.1966771716307
2016-07-20,89.95,-106.09903401925594,-2707.1458383444947,2272.6484905938096
2016-07-21,991.095,1274.4729032451194,-1391.5363697675803,3807.119752561873
2016-07-22,1368.048,1752.1541257513597,-929.7138464673919,4384.49509274381
2016-07-23,654.587,1383.077321917554,-1312.6444691229551,4113.616894385079
2016-07-24,326.964,1547.4679990147988,-936.076914969143,4132.527789253472
2016-07-25,5920.488,1712.5248016880769,-840.8178494885572,4179.9246904384245
2016-07-26,0.0,856.5142777319685,-1623.451683391281,3370.028573690908
2016-07-27,0.0,-112.25630503913932,-2729.8074909738734,2356.5722200481405
2016-07-28,2033.374,1276.2637706916148,-1279.721803968132,3983.0273968609654
2016-07-29,819.154,1758.287540448657,-1023.3673404162679,4294.014054005386
2016-07-30,1770.7759999999998,1390.1725103909598,-958.5703527542427,3917.216073869316
2016-07-31,2174.1580000000004,1557.441844849319,-1021.6319026830664,4167.911873166963
2016-08-01,1124.648,1725.3199520174849,-868.9871379126779,4223.028824158904
2016-08-02,482.584,868.2688913601646,-1658.5722038686554,3491.3119693503413
2016-08-03,248.82,-101.83004247305492,-2703.8784567969656,2454.9483694025234
2016-08-04,497.90999999999997,1294.6032905032735,-1032.6182854369272,4008.9407032424965
2016-08-05,197.05,1781.5150946809238,-804.2971193771974,4371.157308537067
2016-08-06,320.38800000000003,1415.6522157403037,-1174.6768293797663,3909.8109092207887
2016-08-07,179.97,1587.9839792850262,-1084.0347430702627,4072.586012425151
2016-08-08,1115.204,1761.8864646328361,-777.816102105117,4237.063746067739
2016-08-09,661.3539999999999,908.1146227925416,-1750.9134736915973,3504.3473963963265
2016-08-10,0.0,-57.812632390906316,-2523.9172010610764,2760.9590265768916
2016-08-11,151.82,1353.2397469432735,-1172.9312675479678,3903.0529016623204
2016-08-12,3951.9605,1852.935266192723,-731.4736706437337,4377.030792264829
2016-08-13,731.524,1498.3508356360787,-1034.554061077684,3949.110837196143
2016-08-14,923.688,1685.7984810687904,-876.1350222800816,4150.1131966515195
2016-08-15,1680.2659999999998,1876.6588467453082,-534.6060507851952,4499.409041596039
2016-08-16,204.54000000000002,1037.7908912339099,-1375.5720841839,3493.328678163956
2016-08-17,15.712,88.1236462857015,-2580.3002700303155,2619.0204000668327
2016-08-18,496.114,1526.0853316897735,-959.8328013764434,4157.3878127559365
2016-08-19,448.792,2050.7662807597453,-698.8594273069579,4595.30649599604
2016-08-20,14.78,1719.2607308460174,-782.4263960675737,4251.430723960501
2016-08-21,4798.2919999999995,1932.8956855557935,-616.2321117945143,4432.483760783112
2016-08-22,405.35,2150.7215414362736,-355.28282236731303,4690.909201002463
2016-08-23,4187.348,1335.3676617563856,-1369.7390069522444,3879.6527773527505
2016-08-24,0.0,408.849287281245,-2061.945738942309,2878.874635357411
2016-08-25,0.0,1878.5820365271675,-744.2221040256687,4456.4195556251625
2016-08-26,4874.298,2430.803607232608,-218.50710032439318,4960.670808237264
2016-08-27,767.9110000000001,2122.380098733238,-354.8955155966102,4571.761838937803
2016-08-28,322.0248,2359.449025288576,-106.69703629104758,4988.453545335403
2016-08-29,632.188,2598.5731925433333,-93.60859803252667,5217.619922121332
2016-08-30,1656.8700000000001,1798.0472418144857,-809.7305726832682,4270.738523154578
2016-08-31,23.968,882.9236406505772,-1821.2558315972244,3194.784476820133
2016-09-01,5766.152,2369.6152322521607,-130.98642964699997,4906.336672365407
2016-09-02,6792.193,2931.5770477170972,461.73884325396915,5611.115337686452
2016-09-03,2365.596,2625.577136528067,64.91395681648204,5215.592938443491
2016-09-04,4532.0419999999995,2862.752355161922,390.80344420221365,5614.495494597105
2016-09-05,5226.348,3097.4228068381512,636.1008793751035,5749.32178412202
2016-09-06,1313.536,2283.845433712209,-320.53326266032104,4748.777223079249
2016-09-07,0.0,1350.4540335443685,-1066.2862443700897,3991.3327028698645
2016-09-08,4493.9836000000005,2823.043805410055,155.7541469413755,5485.583015380866
2016-09-09,84.992,3362.706383021209,955.7101721348873,5964.970179295037
2016-09-10,2094.324,3026.5575773989403,280.3567916035554,5403.386526003896
2016-09-11,6501.586,3231.197913358697,663.096003373151,5844.673579886313
2016-09-12,2043.792,3429.179259019362,898.2512660367396,5884.3081427583875
2016-09-13,2374.73,2571.1970017482076,-137.21500276084188,5125.999943373284
2016-09-14,1137.338,1589.5357478967314,-972.1569383989855,4200.940512081058
2016-09-15,2101.1820000000002,3019.827775665907,516.5454731518997,5703.493323807203
2016-09-16,425.88599999999997,3511.2334770657562,890.0777500090243,6149.543941010692
2016-09-17,2043.126,3121.6191000514777,576.6506164187033,5623.574593503379
2016-09-18,4751.082,3273.4155797187354,394.9923270004711,5784.981498060062
2016-09-19,3839.312,3417.7317543769564,517.5597606511698,5859.064565564725
2016-09-20,1232.004,2501.9804772165016,226.8114846258815,5169.490872320277
2016-09-21,0.0,1462.526276358864,-1101.8590231092608,4020.358337389639
2016-09-22,615.57,2845.014926209228,353.11098251569365,5575.541063418102
2016-09-23,1322.145,3286.7975092141073,747.2408311641535,5843.958841523593
2016-09-24,2286.05,2846.5573076793867,173.88839390429305,5501.498327879825
2016-09-25,3443.091,2952.566985422894,380.2667782971568,5556.332085857176
2016-09-26,2698.1665,3054.449274247835,668.1817294996378,5709.093849416857
2016-09-27,1992.9858,2096.238665701405,-487.96285625088797,4590.18603949513
2016-09-28,99.136,1018.2333426961385,-1532.3313677000417,3545.3668155635914
2016-09-29,1307.792,2375.898749519656,-30.616395985039542,5014.727090203759
2016-09-30,525.884,2794.5386213130637,191.63094708751285,5569.476765022901
2016-10-01,781.414,2333.3747403893135,-289.12805030165674,4810.0395635826635
2016-10-02,18452.972,2426.2064538408554,-221.17939679372748,4992.903417785279
2016-10-03,1680.696,2520.822997361507,-97.59322870391962,4857.315177033076
2016-10-04,5912.782,1557.5050370753977,-1100.225643307555,4240.7595601882
2016-10-05,0.0,480.08517944267885,-2064.3506364136288,3130.0453415237216
2016-10-06,830.4000000000001,1853.4298312726676,-739.6374681143294,4328.18938333395
2016-10-07,973.712,2290.3614354035285,-342.36223004715663,4749.124038060997
2016-10-08,561.5360000000001,1850.1952546897708,-652.2992158471302,4468.057492413493
2016-10-09,546.92,1971.805304658606,-555.8801433010698,4332.5570233632625
2016-10-10,282.75300000000004,2100.6923141955763,-429.5359615406337,4643.927344002415
2016-10-11,33.064,1172.929052080225,-1413.3643038562734,3741.162412718059
2016-10-12,0.0,135.43330805536385,-2567.261745640523,2518.651044482635
2016-10-13,1650.618,1562.0319221260975,-892.4658417561157,4220.514593210947
2016-10-14,3335.888,2052.6381220637313,-603.6972222414948,4612.5745563613855
2016-10-15,1620.15,1666.2492754753944,-935.9680435890275,4363.724933019923
2016-10-16,142.182,1846.4232459899504,-736.16875601668,4425.248179980481
2016-10-17,2953.346,2036.0060822825344,-489.7130288837069,4563.20473978163
2016-10-18,307.92,1166.5253073182566,-1355.3178577997044,3627.485034670139
2016-10-19,0.0,187.6796247130964,-2343.2551464138796,2772.5281991174456
2016-10-20,946.174,1681.9894211412573,-822.7335726710638,4175.4091176966
2016-10-21,7951.592,2236.233515632435,-327.5252430463288,4693.203988564301
2016-10-22,188.28,1908.9121342752642,-683.7461722058669,4273.98733373725
2016-10-23,467.42199999999997,2148.137810149883,-437.10037183087445,4588.898949085911
2016-10-24,1365.498,2394.0266911388776,-84.69635924119055,5069.356747526266
2016-10-25,783.96,1573.5433425919634,-1039.9434120638682,4164.181998099067
2016-10-26,0.0,639.2102701624244,-1962.693434070126,3185.013963398702
2016-10-27,978.7900000000001,2182.3473924370423,-275.92957433039805,4541.474841456354
2016-10-28,2899.0209999999997,2776.7699827665424,176.61337470984347,5557.649024524875
2016-10-29,131.154,2480.7177845713127,192.03590367524887,5074.740075469416
2016-10-30,159.002,2747.160393715395,150.04760311677472,5365.371695759231
2016-10-31,3750.4990000000003,3013.8510316235884,408.13880282059586,5650.829502755305
2016-11-01,453.374,2203.6205116207166,-236.98512512905003,4902.152769919327
2016-11-02,0.0,1272.3029535732003,-1242.222166526024,3822.7492537052276
2016-11-03,3802.7960000000003,2820.559294906389,441.48648123274813,5387.693086423137
2016-11-04,3888.8179999999998,3409.830158783885,780.6255977159493,5889.610106599328
2016-11-05,4266.8988,3098.7235138529354,558.5089292372695,5642.753584372537
2016-11-06,773.2560000000001,3345.725693179154,649.1569078893763,5998.773632926194
2016-11-07,3810.464,3586.9076174018255,972.1189696007352,6150.608463006424
2016-11-08,993.9000000000001,2741.656873229344,-125.62812586455432,5424.855543738714
2016-11-09,479.97,1769.8077112565202,-778.43458111752,4324.310412482245
2016-11-10,4723.478,3282.0360328410775,577.5824352281475,5844.652355757181
2016-11-11,4944.296,3828.054215557937,1247.6258406132745,6236.1067012048225
2016-11-12,4914.938,3467.4442112661845,1123.4679618461498,5984.513720787394
2016-11-13,2945.138,3664.761253355878,1205.7552288536017,6063.979740427538
2016-11-14,2774.0620000000004,3854.8800502131894,1186.952072188482,6262.294003440262
2016-11-15,2145.718,2954.1532836801916,184.76708345314458,5433.071163381959
2016-11-16,36.72,1926.735304295197,-742.9902060062262,4534.790422866136
2016-11-17,142.684,3393.5394249112533,599.6922882856023,6054.209385419535
2016-11-18,3958.9320000000002,3892.667242838032,1409.581644885249,6499.1505981725195
2016-11-19,638.462,3484.6816890769965,668.7447181833471,6027.803502809706
2016-11-20,3070.333,3640.100139228373,1050.6915607639833,6233.991290355257
2016-11-21,1176.891,3792.3796799517636,1466.902229923708,6209.35238402595
2016-11-22,317.044,2854.5036510172445,129.34806257898873,5454.4139489985455
2016-11-23,100.61599999999999,1794.5032584961073,-652.5478424295097,4291.631803962294
2016-11-24,6394.5380000000005,3234.500833225223,841.9553451024652,5911.101197461878
2016-11-25,7978.551,3725.7989023104465,1354.627971563018,6376.547298458251
2016-11-26,8329.743,3303.7732892175222,623.8427175815292,5966.743965491675
2016-11-27,1651.239,3452.601434307714,729.947479971357,5962.943197503977
2016-11-28,3428.372,3603.486947949021,1086.342077632216,6166.157707562794
2016-11-29,300.592,2665.1751318146794,-21.726365625538108,5081.69728236222
2016-11-30,970.142,1608.6915892483273,-1041.3200097291042,4149.261235939038
2016-12-01,7365.455,3073.4577727982523,580.0233251753313,5806.095908391258
2016-12-02,4684.616,3572.228499722956,897.684202051804,5995.490264856511
2016-12-03,5269.816,3165.288939767147,615.3077953294564,5828.451400172253
2016-12-04,944.2860000000001,3332.77453082577,644.8294206304647,5802.652984434556
2016-12-05,5267.004,3502.98534114637,794.4818878090017,6020.776026306529
2016-12-06,3878.276,2579.8814779959116,15.470589925104402,5090.812235650885
2016-12-07,0.0,1537.0539347751183,-853.9844309725813,4084.139246165248
2016-12-08,4709.095,3022.442042824406,370.994749583836,5486.608783778082
2016-12-09,1855.483,3535.545242227612,927.2786782072195,6013.473373656163
2016-12-10,3459.71,3136.099007542568,667.1135072204394,5849.833211309221
2016-12-11,6102.25,3308.821437685545,695.8703876483675,5874.120066542617
2016-12-12,1981.115,3479.4013005918705,852.272256588491,6070.499793766737
2016-12-13,1194.088,2547.4525478484466,-123.50849396475485,4924.776597535292
2016-12-14,828.654,1489.709742367949,-1116.5002474284038,4002.5252930386937
2016-12-15,2637.087,2963.3361524729485,208.32640816162868,5519.758011603315
2016-12-16,628.5419999999999,3455.3950694099476,852.3218679605931,6167.236929668542
2016-12-17,12185.134,3025.986862725874,684.2409887424409,5641.234416696815
2016-12-18,7051.35,3165.4016376065956,592.8779035604084,5710.259728657147
2016-12-19,815.1120000000001,3297.75802773362,852.539935224031,6055.9913274285145
2016-12-20,134.54,2319.392069998403,-86.41539885065453,4835.58593260084
2016-12-21,0.0,1211.2512457018383,-1298.0429515115663,3836.7724934046187
2016-12-22,1043.128,2640.7666214212295,96.25276920466615,5203.634177684488
2016-12-23,6965.857,3083.557154127577,440.71017715682,5702.037501578374
2016-12-24,1938.26,2601.002048597982,-28.972705810291856,5056.450301008177
2016-12-25,10488.055,2736.675030279782,-39.19904754864966,5206.512138981966
2016-12-26,1829.418,2769.2158891224667,231.9757712851707,5329.4173829091105
2016-12-27,959.49,1744.6110745821866,-697.0965792722706,4323.609144173028
2016-12-28,0.0,589.8155894166805,-1985.099175661116,3149.27359915008
2016-12-29,1277.68,1986.6301059153743,-647.4086693377482,4490.8275605263325
2016-12-30,773.774,2399.2523832703314,-319.59779701264284,5147.685478030487
